Species,ID_No,Clutch.ID,Date.eggs.hatched,Stocking.density,Tank.ID,Year,Date.stocked,Date.metamorphosed,Mass.g.metamorphosed,Mark,Fate.comments,Days.to.metamorphosis
Lcapito,1799,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.06,,,
Lcapito,1800,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.31,,tail,
Lcapito,1801,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.39,,tail,
Lcapito,1802,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.51,,,
Lcapito,1803,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.83,,,
Lcapito,1804,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.43,,,
Lcapito,1805,NA,2/17/16,100,17,2016,3/14/16,6/16/16,2.56,,,
Lcapito,1806,NA,2/17/16,100,17,2016,3/14/16,6/16/16,3.49,,tail,
Lcapito,1784,NA,2/17/16,100,17,2016,3/14/16,6/15/16,3.06,,,
Lcapito,1785,NA,2/17/16,100,17,2016,3/14/16,6/15/16,2.82,,,
Lcapito,1786,NA,2/17/16,100,17,2016,3/14/16,6/15/16,3.44,,tail,
Lcapito,1758,NA,2/17/16,100,17,2016,3/14/16,6/14/16,3.03,,tail,
Lcapito,1759,NA,2/17/16,100,17,2016,3/14/16,6/14/16,2.74,,tail,
Lcapito,1760,NA,2/17/16,100,17,2016,3/14/16,6/14/16,3.85,,tail,
Lcapito,1761,NA,2/17/16,100,17,2016,3/14/16,6/14/16,3.71,,tail,
Lcapito,1631,NA,2/17/16,100,17,2016,3/14/16,6/10/16,4.64,,,
Lcapito,1632,NA,2/17/16,100,17,2016,3/14/16,6/10/16,4.7,,small tail,
Lcapito,1633,NA,2/17/16,100,17,2016,3/14/16,6/10/16,3.22,,,
Lcapito,1599,NA,2/17/16,100,17,2016,3/14/16,6/9/16,3.52,,,
Lcapito,1600,NA,2/17/16,100,17,2016,3/14/16,6/9/16,4.42,,small tail,
Lcapito,1601,NA,2/17/16,100,17,2016,3/14/16,6/9/16,4.57,,small tail,
Lcapito,1602,NA,2/17/16,100,17,2016,3/14/16,6/9/16,4.72,,small tail,
Lcapito,1559,NA,2/17/16,100,17,2016,3/14/16,6/8/16,4.68,,tail,
Lcapito,1560,NA,2/17/16,100,17,2016,3/14/16,6/8/16,3.01,,small tail,
Lcapito,1561,NA,2/17/16,100,17,2016,3/14/16,6/8/16,4.16,,,
Lcapito,1562,NA,2/17/16,100,17,2016,3/14/16,6/8/16,4.16,,,
Lcapito,1487,NA,2/17/16,100,17,2016,3/14/16,6/7/16,3.77,,,
Lcapito,1488,NA,2/17/16,100,17,2016,3/14/16,6/7/16,4.75,,,
Lcapito,1386,NA,2/17/16,100,17,2016,3/14/16,6/6/16,N/A,,DEAD,
Lcapito,1388,NA,2/17/16,100,17,2016,3/14/16,6/6/16,5.05,,,
Lcapito,1389,NA,2/17/16,100,17,2016,3/14/16,6/6/16,5.39,,,
Lcapito,1390,NA,2/17/16,100,17,2016,3/14/16,6/6/16,5.3,,,
Lcapito,1391,NA,2/17/16,100,17,2016,3/14/16,6/6/16,4.01,,,
Lcapito,1392,NA,2/17/16,100,17,2016,3/14/16,6/6/16,3.01,,,
Lcapito,1310,NA,2/17/16,100,17,2016,3/14/16,6/5/16,4.44,,,
Lcapito,1311,NA,2/17/16,100,17,2016,3/14/16,6/5/16,4.26,,,
Lcapito,1312,NA,2/17/16,100,17,2016,3/14/16,6/5/16,4.02,,,
Lcapito,1313,NA,2/17/16,100,17,2016,3/14/16,6/5/16,3.03,,,
Lcapito,1314,NA,2/17/16,100,17,2016,3/14/16,6/5/16,4.33,,,
Lcapito,1291,NA,2/17/16,100,17,2016,3/14/16,6/4/16,3.94,,,
Lcapito,1292,NA,2/17/16,100,17,2016,3/14/16,6/4/16,3.55,,,
Lcapito,1114,NA,2/17/16,100,17,2016,3/14/16,6/3/16,4.13,,,
Lcapito,1064,NA,2/17/16,100,17,2016,3/14/16,6/2/16,5.59,,,
Lcapito,1065,NA,2/17/16,100,17,2016,3/14/16,6/2/16,5.04,,small tail,
Lcapito,967,NA,2/17/16,100,17,2016,3/14/16,6/1/16,3.88,,escaped while clipping,
Lcapito,968,NA,2/17/16,100,17,2016,3/14/16,6/1/16,3.71,,,
Lcapito,918,NA,2/17/16,100,17,2016,3/14/16,5/31/16,4.86,,,
Lcapito,904,NA,2/17/16,100,17,2016,3/14/16,5/30/16,3.96,,,
Lcapito,879,NA,2/17/16,100,17,2016,3/14/16,5/29/16,5.17,,,
Lcapito,1378,NA,2/17/16,NA,NA,2016,3/14/16,unknown,8.76,,found in lab (could be 1052 from tank 4),
Lcapito,1904,NA,2/17/16,NA,NA,2016,3/14/16,6/26/16,4.51,,little tank (contam),
Lcapito,1898,NA,2/17/16,NA,NA,2016,3/14/16,6/25/16,4.04,,little tank (not contam),
Lcapito,1533,NA,2/17/16,NA,NA,2016,3/14/16,6/7/16,7.46,,small mysocosm that we thought was empty :),
Lcapito,1534,NA,2/17/16,NA,NA,2016,3/14/16,6/7/16,7.54,,,
Lcapito,960,NA,2/17/16,NA,NA,2016,3/14/16,6/1/16,3.73,,"found hopping around, tank unknonwn ",
