Animal ID,,Clutch.ID,Tank.ID,Date.eggs.hatched,Year,Stocking.density,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments
Rcap-,1154,Rcap4,7,2/25/11,2011,100,3/11/11,6/13/11,,3.71,2300,tail nub
Rcap-,1173,Rcap4,7,2/25/11,2011,100,3/11/11,6/14/11,,3.42,2300,
Rcap-,1174,Rcap4,7,2/25/11,2011,100,3/11/11,6/14/11,,3.22,2300,tail nub
Rcap-,1175,Rcap4,7,2/25/11,2011,100,3/11/11,6/14/11,,3.33,2300,tail nub
Rcap-,1190,Rcap4,7,2/25/11,2011,100,3/11/11,6/15/11,,2.96,2300,
Rcap-,1191,Rcap4,7,2/25/11,2011,100,3/11/11,6/15/11,,2.91,2300,
Rcap-,1202,Rcap4,7,2/25/11,2011,100,3/11/11,6/16/11,,3.2,2300,tail nub
Rcap-,1203,Rcap4,7,2/25/11,2011,100,3/11/11,6/16/11,,3.22,2300,
Rcap-,1218,Rcap4,7,2/25/11,2011,100,3/11/11,6/17/11,,3.45,2300,small tail
Rcap-,1219,Rcap4,7,2/25/11,2011,100,3/11/11,6/17/11,,3.4,2300,small tail
Rcap-,1220,Rcap4,7,2/25/11,2011,100,3/11/11,6/17/11,,3.64,2300,tail nub
Rcap-,1221,Rcap4,7,2/25/11,2011,100,3/11/11,6/17/11,,2.79,2300,tail nub
Rcap-,1228,Rcap4,7,2/25/11,2011,100,3/11/11,6/18/11,,3.32,2300,
Rcap-,1229,Rcap4,7,2/25/11,2011,100,3/11/11,6/18/11,,3.37,2300,
Rcap-,1240,Rcap4,7,2/25/11,2011,100,3/11/11,6/19/11,,3.38,2300,
Rcap-,1241,Rcap4,7,2/25/11,2011,100,3/11/11,6/19/11,,3.63,2300,
Rcap-,1242,Rcap4,7,2/25/11,2011,100,3/11/11,6/19/11,,3.59,2300,
Rcap-,1243,Rcap4,7,2/25/11,2011,100,3/11/11,6/19/11,,2.66,2300,
Rcap-,1244,Rcap4,7,2/25/11,2011,100,3/11/11,6/19/11,,3.23,2300,
Rcap-,1245,Rcap4,7,2/25/11,2011,100,3/11/11,6/19/11,,2.83,2300,
Rcap-,1270,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,3.19,na,"dead, preserved in EtOH"
Rcap-,1271,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,3.39,na,"dead, preserved in EtOH"
Rcap-,1272,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,2.66,2300,
Rcap-,1273,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,2.91,na,6/30/2011 when marking discovered no left foot but bone was sticking out
Rcap-,1274,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,3.28,2300,
Rcap-,1275,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,2.78,2300,
Rcap-,1276,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,3.58,2300,
Rcap-,1277,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,3.59,2300,
Rcap-,1278,Rcap4,7,2/25/11,2011,100,3/11/11,6/21/11,,4.08,2300,
Rcap-,1287,Rcap4,7,2/25/11,2011,100,3/11/11,6/23/11,,2.83,2300,
Rcap-,1288,Rcap4,7,2/25/11,2011,100,3/11/11,6/23/11,,3.97,2300,
Rcap-,1289,Rcap4,7,2/25/11,2011,100,3/11/11,6/23/11,,3.44,2300,
Rcap-,1290,Rcap4,7,2/25/11,2011,100,3/11/11,6/23/11,,4.1,2300,
Rcap-,1316,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,na,na,dead in tank; preserved in EtOH
Rcap-,1317,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,3.41,2300,
Rcap-,1318,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,3.77,2300,
Rcap-,1319,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,4.64,2300,small tail remains
Rcap-,1320,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,3.44,2300,
Rcap-,1321,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,3.62,2300,
Rcap-,1322,Rcap4,7,2/25/11,2011,100,3/11/11,6/27/11,,3.34,2300,
Rcap-,1332,Rcap4,7,2/25/11,2011,100,3/11/11,6/29/11,,3.38,2300,
Rcap-,1333,Rcap4,7,2/25/11,2011,100,3/11/11,6/29/11,,4.4,2300,
Rcap-,1334,Rcap4,7,2/25/11,2011,100,3/11/11,6/29/11,,3.92,2300,
Rcap-,1343,Rcap4,7,2/25/11,2011,100,3/11/11,7/7/11,,4.22,2300,
Rcap-,1356,Rcap4,7,2/25/11,2011,100,3/11/11,7/4/11,,4.45,2300,
Rcap-,1357,Rcap4,7,2/25/11,2011,100,3/11/11,7/4/11,,4.69,2300,
Rcap-,1358,Rcap4,7,2/25/11,2011,100,3/11/11,7/4/11,,4.15,2300,
Rcap-,1362,Rcap4,7,2/25/11,2011,100,3/11/11,7/6/11,,4.77,2300,
Rcap-,1363,Rcap4,7,2/25/11,2011,100,3/11/11,7/6/11,,3.54,na,missing right hind leg
Rcap-,1388,Rcap4,7,2/25/11,2011,100,3/11/11,7/20/11,,5.7,2300,left eye deformed-- smaller eye
Rcap-,1392,Rcap4,7,2/25/11,2011,100,3/11/11,7/25/11,,5.23,2300,missing right leg
Rcap-,322,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,4.1,2200,
Rcap-,323,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,4.13,2200,
Rcap-,324,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,4.6,2200,
Rcap-,325,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,3.06,2200,
Rcap-,326,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,4.67,2200,
Rcap-,327,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,4.06,2200,
Rcap-,328,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,4.24,2200,
Rcap-,329,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,3.24,2200,
Rcap-,330,Rcap5,5,3/14/10,2010,100,3/18/10,6/3/10,91,3.66,2200,
Rcap-,339,Rcap5,5,3/14/10,2010,100,3/18/10,6/4/10,92,4.17,2200,
Rcap-,340,Rcap5,5,3/14/10,2010,100,3/18/10,6/4/10,92,4.23,2200,
Rcap-,341,Rcap5,5,3/14/10,2010,100,3/18/10,6/4/10,92,4.41,2200,
Rcap-,342,Rcap5,5,3/14/10,2010,100,3/18/10,6/4/10,92,4.79,2200,
Rcap-,343,Rcap5,5,3/14/10,2010,100,3/18/10,6/4/10,92,3.88,2200,
Rcap-,344,Rcap5,5,3/14/10,2010,100,3/18/10,6/4/10,92,3.62,2200,
Rcap-,362,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,4.52,2200,
Rcap-,363,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.7,2200,
Rcap-,364,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,4.05,2200,
Rcap-,365,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.51,2200,
Rcap-,366,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.52,2200,
Rcap-,367,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.94,2200,
Rcap-,368,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,4.33,2200,
Rcap-,369,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.8,2200,
Rcap-,370,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.87,2200,
Rcap-,371,Rcap5,5,3/14/10,2010,100,3/18/10,6/6/10,94,3.22,2200,
Rcap-,425,Rcap5,5,3/14/10,2010,100,3/18/10,6/7/10,95,3.97,2200,
Rcap-,426,Rcap5,5,3/14/10,2010,100,3/18/10,6/7/10,95,4.75,2200,
Rcap-,427,Rcap5,5,3/14/10,2010,100,3/18/10,6/7/10,95,3.73,2200,
Rcap-,428,Rcap5,5,3/14/10,2010,100,3/18/10,6/7/10,95,4.28,2200,
Rcap-,542,Rcap5,5,3/14/10,2010,100,3/18/10,6/8/10,96,4.15,2200,
Rcap-,543,Rcap5,5,3/14/10,2010,100,3/18/10,6/8/10,96,3.78,2200,
Rcap-,544,Rcap5,5,3/14/10,2010,100,3/18/10,6/8/10,96,3.59,2200,
Rcap-,545,Rcap5,5,3/14/10,2010,100,3/18/10,6/8/10,96,4.8,2200,
Rcap-,546,Rcap5,5,3/14/10,2010,100,3/18/10,6/8/10,96,4.65,2200,
Rcap-,547,Rcap5,5,3/14/10,2010,100,3/18/10,6/8/10,96,4.35,2200,
Rcap-,564,Rcap5,5,3/14/10,2010,100,3/18/10,6/9/10,97,3.75,2200,
Rcap-,565,Rcap5,5,3/14/10,2010,100,3/18/10,6/9/10,97,3.63,2200,
Rcap-,566,Rcap5,5,3/14/10,2010,100,3/18/10,6/9/10,97,4.42,2200,
Rcap-,567,Rcap5,5,3/14/10,2010,100,3/18/10,6/9/10,97,3.7,2200,
Rcap-,589,Rcap5,5,3/14/10,2010,100,3/18/10,6/9/10,97,4.08,2200,
Rcap-,590,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.52,2200,
Rcap-,591,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.56,2200,
Rcap-,592,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.65,2200,
Rcap-,593,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.19,2200,
Rcap-,594,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.27,2200,
Rcap-,595,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,4.42,2200,
Rcap-,596,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.69,2200,
Rcap-,597,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,4.04,2200,
Rcap-,598,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.62,2200,
Rcap-,599,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.75,2200,
Rcap-,600,Rcap5,5,3/14/10,2010,100,3/18/10,6/11/10,99,3.97,2200,
Rcap-,651,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,3.86,2200,
Rcap-,652,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,4.58,2200,
Rcap-,653,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,5.4,2200,
Rcap-,654,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,5.5,2200,
Rcap-,655,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,3.96,2200,
Rcap-,656,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,3.22,2200,
Rcap-,657,Rcap5,5,3/14/10,2010,100,3/18/10,6/13/10,101,4.38,2200,
Rcap-,683,Rcap5,5,3/14/10,2010,100,3/18/10,6/15/10,103,3.76,2200,
Rcap-,684,Rcap5,5,3/14/10,2010,100,3/18/10,6/15/10,103,3.91,2200,
Rcap-,685,Rcap5,5,3/14/10,2010,100,3/18/10,6/15/10,103,3.84,2200,
Rcap-,686,Rcap5,5,3/14/10,2010,100,3/18/10,6/15/10,103,3.75,2200,
Rcap-,708,Rcap5,5,3/14/10,2010,100,3/18/10,6/17/10,105,,,Dead in tank
Rcap-,709,Rcap5,5,3/14/10,2010,100,3/18/10,6/17/10,105,,,Dead in tank
Rcap-,710,Rcap5,5,3/14/10,2010,100,3/18/10,6/17/10,105,3.35,2200,
Rcap-,711,Rcap5,5,3/14/10,2010,100,3/18/10,6/17/10,105,4.21,2200,
Rcap-,712,Rcap5,5,3/14/10,2010,100,3/18/10,6/17/10,105,3.91,2200,
Rcap-,738,Rcap5,5,3/14/10,2010,100,3/18/10,6/18/10,106,2.36,2200,
Rcap-,739,Rcap5,5,3/14/10,2010,100,3/18/10,6/18/10,106,4.06,2200,
Rcap-,744,Rcap5,5,3/14/10,2010,100,3/18/10,6/19/10,107,4.95,2200,
Rcap-,745,Rcap5,5,3/14/10,2010,100,3/18/10,6/19/10,107,,,dead in tank
Rcap-,764,Rcap5,5,3/14/10,2010,100,3/18/10,6/21/10,109,,,dead in tank
Rcap-,765,Rcap5,5,3/14/10,2010,100,3/18/10,6/21/10,109,,,dead in tank
Rcap-,766,Rcap5,5,3/14/10,2010,100,3/18/10,6/21/10,109,,,dead in tank
Rcap-,767,Rcap5,5,3/14/10,2010,100,3/18/10,6/21/10,109,4.27,2200,
Rcap-,768,Rcap5,5,3/14/10,2010,100,3/18/10,6/22/10,110,,,dead in tank
Rcap-,774,Rcap5,5,3/14/10,2010,100,3/18/10,6/23/10,111,,,Dead in tank
Rcap-,777,Rcap5,5,3/14/10,2010,100,3/18/10,6/25/10,113,,,Dead in tank
Rcap-,778,Rcap5,5,3/14/10,2010,100,3/18/10,6/25/10,113,2.52,2200,
Rcap-,779,Rcap5,5,3/14/10,2010,100,3/18/10,6/25/10,113,2.18,2200,
Rcap-,780,Rcap5,5,3/14/10,2010,100,3/18/10,6/27/10,115,2.63,2200,
Rcap-,787,Rcap5,5,3/14/10,2010,100,3/18/10,6/29/10,117,7.56,2200,
Rcap-,792,Rcap5,5,3/14/10,2010,100,3/18/10,6/30/10,118,3.74,2200,still have partial tail
Rcap-,795,Rcap5,5,3/14/10,2010,100,3/18/10,7/5/10,123,3.63,2200,still have partial tail
Rcap-,796,Rcap5,5,3/14/10,2010,100,3/18/10,7/5/10,123,4.19,2200,still have partial tail
Rcap-,331,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,4.36,2200,
Rcap-,332,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 9
Rcap-,333,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,3.85,2200,
Rcap-,334,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,4.81,2200,
Rcap-,335,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,4.53,2200,
Rcap-,336,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,4.02,2200,
Rcap-,337,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,4.48,2200,
Rcap-,338,Rcap6,6,3/14/10,2010,100,3/18/10,6/3/10,91,3.79,2200,
Rcap-,372,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.52,2200,
Rcap-,373,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,4.56,2200,
Rcap-,374,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,4.35,2200,
Rcap-,375,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,4.11,2200,
Rcap-,376,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.09,2200,
Rcap-,377,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.41,2200,
Rcap-,378,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.49,2200,
Rcap-,379,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,3.81,2200,
Rcap-,380,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.62,2200,
Rcap-,381,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,6.28,2200,
Rcap-,382,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.33,2200,
Rcap-,383,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.43,2200,
Rcap-,384,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,4.6,2200,
Rcap-,385,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.99,2200,
Rcap-,386,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,6.91,2200,
Rcap-,387,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,5.25,2200,
Rcap-,388,Rcap6,6,3/14/10,2010,100,3/18/10,6/6/10,94,4.61,2200,
Rcap-,429,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.34,2200,
Rcap-,430,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,4.37,2200,
Rcap-,431,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,6.29,2200,
Rcap-,432,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.79,2200,
Rcap-,433,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.79,2200,
Rcap-,434,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.1,2200,
Rcap-,435,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.94,2200,
Rcap-,436,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.69,2200,
Rcap-,437,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.12,2200,
Rcap-,438,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.51,2200,
Rcap-,439,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.15,2200,
Rcap-,440,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,6.78,2200,
Rcap-,441,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.33,2200,
Rcap-,442,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,4.91,2200,
Rcap-,443,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.85,2200,
Rcap-,444,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,4.5,2200,
Rcap-,445,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,4.35,2200,
Rcap-,446,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.67,2200,
Rcap-,447,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,4.47,2200,
Rcap-,448,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,6.21,2200,
Rcap-,449,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.57,2200,
Rcap-,450,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,6.18,2200,
Rcap-,451,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,4.34,2200,
Rcap-,452,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.31,2200,
Rcap-,453,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.18,2200,
Rcap-,454,Rcap6,6,3/14/10,2010,100,3/18/10,6/7/10,95,5.34,2200,
Rcap-,548,Rcap6,6,3/14/10,2010,100,3/18/10,6/8/10,96,6.03,2200,
Rcap-,549,Rcap6,6,3/14/10,2010,100,3/18/10,6/8/10,96,5.52,2200,
Rcap-,550,Rcap6,6,3/14/10,2010,100,3/18/10,6/8/10,96,5.06,2200,
Rcap-,551,Rcap6,6,3/14/10,2010,100,3/18/10,6/8/10,96,5.28,2200,
Rcap-,568,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,5.15,2200,
Rcap-,569,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,5.76,2200,
Rcap-,570,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,5.09,2200,
Rcap-,571,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,5.41,2200,
Rcap-,572,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,6.5,2200,
Rcap-,573,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,5.88,2200,
Rcap-,574,Rcap6,6,3/14/10,2010,100,3/18/10,6/9/10,97,4.81,2200,
Rcap-,601,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,3.98,2200,
Rcap-,602,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,5.22,2200,
Rcap-,603,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,6.24,2200,
Rcap-,604,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,5.02,2200,
Rcap-,605,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,7.15,2200,
Rcap-,606,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,4.6,2200,
Rcap-,607,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,5.33,2200,
Rcap-,608,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,5.55,2200,
Rcap-,609,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,5.77,2200,
Rcap-,610,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,4.65,2200,
Rcap-,611,Rcap6,6,3/14/10,2010,100,3/18/10,6/11/10,99,5.08,2200,
Rcap-,658,Rcap6,6,3/14/10,2010,100,3/18/10,6/13/10,101,6.16,2200,
Rcap-,659,Rcap6,6,3/14/10,2010,100,3/18/10,6/13/10,101,4.79,2200,
Rcap-,660,Rcap6,6,3/14/10,2010,100,3/18/10,6/13/10,101,4.6,2200,
Rcap-,661,Rcap6,6,3/14/10,2010,100,3/18/10,6/13/10,101,4.96,2200,
Rcap-,687,Rcap6,6,3/14/10,2010,100,3/18/10,6/15/10,103,5,2200,
Rcap-,688,Rcap6,6,3/14/10,2010,100,3/18/10,6/15/10,103,4.74,2200,
Rcap-,689,Rcap6,6,3/14/10,2010,100,3/18/10,6/15/10,103,5.2,2200,
Rcap-,690,Rcap6,6,3/14/10,2010,100,3/18/10,6/15/10,103,3.54,2200,"alive, but underdeveloped Left hind limb"
Rcap-,762,Rcap6,6,3/14/10,2010,100,3/18/10,6/21/10,109,5.65,2200,
Rcap-,763,Rcap6,6,3/14/10,2010,100,3/18/10,6/21/10,109,5.53,2200,
Rcap-,773,Rcap6,6,3/14/10,2010,100,3/18/10,6/23/10,111,7.79,2200,
Rcap-,345,Rcap7,7,3/14/10,2010,100,3/18/10,6/4/10,92,5.09,2200,
Rcap-,346,Rcap7,7,3/14/10,2010,100,3/18/10,6/4/10,92,4.28,2200,
Rcap-,347,Rcap7,7,3/14/10,2010,100,3/18/10,6/4/10,92,3.58,2200,
Rcap-,389,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,5,2200,
Rcap-,390,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,3.69,2200,
Rcap-,391,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,3.53,2200,
Rcap-,392,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.03,2200,
Rcap-,393,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.08,2200,
Rcap-,394,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,3.43,2200,
Rcap-,395,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.3,2200,
Rcap-,396,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.52,2200,
Rcap-,397,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.31,2200,
Rcap-,398,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.7,2200,
Rcap-,399,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.56,2200,
Rcap-,400,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,3.83,2200,
Rcap-,401,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.2,2200,
Rcap-,402,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.42,2200,
Rcap-,403,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,3.52,2200,
Rcap-,404,Rcap7,7,3/14/10,2010,100,3/18/10,6/6/10,94,4.2,2200,
Rcap-,455,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.36,2200,
Rcap-,456,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.4,2200,
Rcap-,457,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.88,2200,
Rcap-,458,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.3,2200,
Rcap-,459,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.63,2200,
Rcap-,460,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.43,2200,
Rcap-,461,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.55,2200,
Rcap-,462,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,,2200,
Rcap-,463,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,5.26,2200,
Rcap-,464,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.81,2200,
Rcap-,465,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.6,2200,
Rcap-,466,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.87,2200,
Rcap-,467,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.14,2200,
Rcap-,468,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4,2200,
Rcap-,469,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.49,2200,
Rcap-,470,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.52,2200,
Rcap-,471,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.67,2200,
Rcap-,472,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.55,2200,
Rcap-,473,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.19,2200,
Rcap-,474,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.35,2200,
Rcap-,475,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.73,2200,
Rcap-,476,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.22,2200,
Rcap-,477,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.8,2200,
Rcap-,478,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,3.84,2200,
Rcap-,479,Rcap7,7,3/14/10,2010,100,3/18/10,6/7/10,95,4.44,2200,
Rcap-,552,Rcap7,7,3/14/10,2010,100,3/18/10,6/8/10,96,3.53,2200,
Rcap-,553,Rcap7,7,3/14/10,2010,100,3/18/10,6/8/10,96,3.76,2200,
Rcap-,575,Rcap7,7,3/14/10,2010,100,3/18/10,6/9/10,97,5.44,2200,
Rcap-,576,Rcap7,7,3/14/10,2010,100,3/18/10,6/9/10,97,3.29,2200,
Rcap-,577,Rcap7,7,3/14/10,2010,100,3/18/10,6/9/10,97,4.39,2200,
Rcap-,612,Rcap7,7,3/14/10,2010,100,3/18/10,6/11/10,99,3.75,2200,
Rcap-,613,Rcap7,7,3/14/10,2010,100,3/18/10,6/11/10,99,4.63,2200,
Rcap-,614,Rcap7,7,3/14/10,2010,100,3/18/10,6/11/10,99,5,2200,
Rcap-,615,Rcap7,7,3/14/10,2010,100,3/18/10,6/11/10,99,4.19,2200,
Rcap-,616,Rcap7,7,3/14/10,2010,100,3/18/10,6/11/10,99,4.18,2200,
Rcap-,617,Rcap7,7,3/14/10,2010,100,3/18/10,6/11/10,99,,,Dead in tank
Rcap-,662,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,4.17,2200,
Rcap-,663,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,5.59,2200,
Rcap-,664,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,4.83,2200,
Rcap-,665,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,4.21,2200,
Rcap-,666,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,4.44,2200,
