Latitude: 33.8906965  Longitude: -83.3577535,,,,,,,,
X & Y on Lambert Conformal Conic: 1477271.85 -767729.34,,,,,,,,
Tile: 11029,,,,,,,,
Elevation: 193 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2012,153,50825.13,0,422.28,0,28.16,16.74,1641
2012,154,50875.24,0,486.16,0,25.81,12.39,1155.54
2012,155,50922.87,5.66,408.56,0,29.27,11.67,1180.49
2012,156,50967.99,2.02,331.4,0,28.2,15.79,1709.36
2012,157,51010.58,1.59,232.53,0,22.98,17.34,1979.38
2012,158,51050.6,0,408.32,0,26.41,15.74,1595.58
2012,159,51088.03,0,467.37,0,28.37,15.35,1433.99
2012,160,51122.84,0,500.4,0,29.6,14.86,1318.24
2012,161,51155.02,1.02,490.18,0,30.47,16.04,1429.89
2012,162,51184.53,45.68,215.45,0,24.73,17.56,2006.95
2012,163,51211.36,13.05,214.96,0,26.14,18.93,2186.38
2012,164,51235.5,0,394.34,0,30.97,19.89,2265.12
2012,165,51256.91,0,452.98,0,31.68,18.32,1953.61
2012,166,51275.6,0,339.49,0,28.38,19.37,2248.06
2012,167,51291.54,0,344.97,0,28.04,19,2196.53
2012,168,51304.73,0,453.44,0,27.92,15.41,1618.81
2012,169,51315.15,0,505.67,0,29.43,14.33,1435.67
2012,170,51322.8,0,501.64,0,30.52,15.35,1528.88
2012,171,51327.67,0,488.43,0,31.29,16.61,1668.98
2012,172,51329.76,0,487.07,0,31.88,17.18,1728.1
2012,173,51329.07,0,463.6,0,31.6,17.97,1855.24
2012,174,51325.6,0,498.25,0,33.85,18.16,1803.24
2012,175,51319.35,0,500.25,0,34.8,18.78,1863.94
2012,176,51310.33,0,442.48,0,33.86,20.74,2223.65
2012,177,51298.54,0,454.38,0,33.49,20.05,2111.76
2012,178,51283.98,0,409.66,0,31.58,20.14,2225.2
2012,179,51266.68,0,540.75,0,32.05,14.38,1379.42
2012,180,51246.64,0,567.67,0,37.29,15.1,1376.51
2012,181,51223.87,0,538.09,0,41.7,20.09,1873.08
2012,182,51198.4,0,518.73,0,41.54,21.39,2069.67
2012,183,51170.24,7.29,367.75,0,41.6,22.22,2527.15
2012,184,51139.4,0,419.4,0,34.42,21.13,2332.41
2012,185,51105.92,11.19,336.14,0,36.33,21.11,2466.25
2012,186,51069.8,0,482.43,0,36.46,19.86,2043.35
2012,187,51031.08,0,469.51,0,37.75,21.14,2226.56
2012,188,50989.79,0.19,426.51,0,36.11,21.75,2414.62
2012,189,50945.94,0,422.97,0,35.43,21.35,2369.76
2012,190,50899.57,0,422.3,0,35.78,21.65,2413.86
2012,191,50850.71,18.16,292.06,0,35.84,22.8,2773.71
2012,192,50799.39,20.22,308.21,0,34.89,21.05,2494.05
2012,193,50745.64,7.84,259.05,0,31.38,20.61,2427.29
2012,194,50689.49,10.04,228.13,0,29.6,20.47,2405.68
2012,195,50630.99,3.55,223.86,0,30.15,21.19,2514.51
2012,196,50570.16,14.48,248.63,0,32.05,21.73,2599.75
2012,197,50507.04,0,350.3,0,32.1,21.09,2500.09
2012,198,50441.67,1.58,384.59,0,33.67,21.12,2503.82
2012,199,50374.09,0,377.55,0,33.36,21.2,2516.37
2012,200,50304.34,9.49,280.77,0,32.91,21.01,2487.65
2012,201,50232.46,0,382.31,0,32.86,20.74,2445.76
2012,202,50158.48,1.96,262.21,0,29.94,22.26,2685.45
2012,203,50082.45,15.51,210.1,0,29.41,21.36,2540.65
2012,204,50004.41,0,401.85,0,33.69,20.96,2479.21
2012,205,49924.41,0,412.53,0,34.9,21.51,2564.76
2012,206,49842.48,0,379.39,0,34.49,22.49,2722.53
2012,207,49758.66,0,342.66,0,33.94,23.39,2875.82
2012,208,49673.01,0,367,0,35.31,23.62,2916.08
2012,209,49585.55,5.67,273.95,0,34.79,23.4,2876.58
2012,210,49496.35,0,406.95,0,35.65,22.66,2751.69
2012,211,49405.43,0,395.87,0,34.26,22.26,2684.21
2012,212,49312.84,0,425.67,0,33.81,20.9,2471.18
