Latitude: 33.8906965  Longitude: -83.3577535,,,,,,,,
X & Y on Lambert Conformal Conic: 1477271.85 -767729.34,,,,,,,,
Tile: 11029,,,,,,,,
Elevation: 193 meters,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa)
2022,121,48141.25,0,387.7,0,27.53,15.77,1791.27
2022,122,48250.02,0,441.88,0,30.63,16.16,1836.06
2022,123,48357.61,0.84,446.88,0,30.98,16.28,1850.33
2022,124,48463.96,0.67,406.15,0,30.99,18.13,2080.45
2022,125,48569.03,0,454.2,0,31.1,16.05,1822.94
2022,126,48672.8,0,344.51,0,28.7,18.32,2104.68
2022,127,48775.21,0,296.77,0,22.08,13.91,1588.32
2022,128,48876.23,0,346.48,0,21.29,11.7,1374.21
2022,129,48975.81,0,418.28,0,22.8,10.63,1279.95
2022,130,49073.91,0,532.75,0,28.07,9.46,1183.81
2022,131,49170.5,0,493.44,0,28.34,12.13,1414.2
2022,132,49265.52,0.38,484.75,0,28.92,13.14,1510.62
2022,133,49358.93,5.18,289.71,0,27.17,15.8,1793.96
2022,134,49450.7,0,443.77,0,28.57,14.75,1676.66
2022,135,49540.78,0,452.27,0,29.78,15.48,1757.46
2022,136,49629.12,0,466.69,0,31.42,15.93,1809
2022,137,49715.69,0,489.74,0,29.34,13.06,1502.59
2022,138,49800.44,0,522.81,0,31.81,12.64,1462.07
2022,139,49883.32,0,480.09,0,34.19,16.97,1933.47
2022,140,49964.3,0,402.98,0,32.6,19.49,2264.52
2022,141,50043.34,0,402.31,0,32.22,19.26,2231.98
2022,142,50120.39,0,402.75,0,31.74,18.96,2191.14
2022,143,50195.4,21.69,211.1,0,27.29,19.28,2235.19
2022,144,50268.35,6.4,270.27,0,29.26,18.65,2149.24
2022,145,50339.18,3.97,195.72,0,24.12,17.17,1958.19
2022,146,50407.86,18.28,172.38,0,25.43,19.32,2240.83
2022,147,50474.35,0,356.43,0,28.2,18.35,2108.29
2022,148,50538.6,0,479.15,0,28.8,14.38,1637.27
2022,149,50600.59,0,482.02,0,30.39,15.55,1765.44
2022,150,50660.28,11.01,328.07,0,30.94,18.02,2066.17
2022,151,50717.62,0,444.57,0,30.84,17.63,2015.34
2022,152,50772.58,0,463.31,0,33.58,18.89,2181.11
2022,153,50825.13,5.01,342.44,0,33.67,19.27,2233.51
2022,154,50875.24,0,408.87,0,31.21,19.35,2245.05
2022,155,50922.87,0,391.94,0,28.88,18.11,2076.86
2022,156,50967.99,0,439.38,0,29.09,16.52,1879.06
2022,157,51010.58,0,469.08,0,29.88,15.76,1790.19
2022,158,51050.6,0,396.9,0,29.47,18.22,2091.43
2022,159,51088.03,15.66,255.23,0,30.05,20.59,2424.25
2022,160,51122.84,0,383.8,0,30.31,19.6,2279.38
2022,161,51155.02,0,466.64,0,29.44,15.83,1797.54
2022,162,51184.53,0,441.2,0,31.36,18.5,2128.36
2022,163,51211.36,0,437.01,0,34.27,20.86,2464.16
2022,164,51235.5,0,443.28,0,35.57,21.53,2568.32
2022,165,51256.91,0,363.21,0,35.29,24.48,3069.44
2022,166,51275.6,0,420.94,0,37.33,23.96,2919.24
2022,167,51291.54,0,435.39,0,36.71,23.01,2732.74
2022,168,51304.73,0,453.53,0,36.69,22.5,2537.1
2022,169,51315.15,0,461.42,0,34.57,20.7,2274.96
2022,170,51322.8,0,493.78,0,31.58,16.94,1775.93
2022,171,51327.67,0,554.9,0,33.27,14.21,1414.07
2022,172,51329.76,0,531.47,0,36.29,17.78,1776.18
2022,173,51329.07,0,538.33,0,38.15,18.13,1773.5
2022,174,51325.6,0,452.58,0,37.57,22.56,2508.44
2022,175,51319.35,0,377.87,0,33.59,22.22,2645.42
2022,176,51310.33,0,402.63,0,33.92,21.5,2480.56
2022,177,51298.54,0,401.03,0,32.88,20.67,2369.53
2022,178,51283.98,7.94,280.9,0,32.7,21.46,2556.75
2022,179,51266.68,4.89,269.95,0,30.99,20.63,2430.06
2022,180,51246.64,3.43,255.49,0,30.99,21.3,2532.17
2022,181,51223.87,0.33,380.52,0,32.22,21.13,2456.47
2022,182,51198.4,12.51,251.48,0,31.08,21.68,2592.17
2022,183,51170.24,2.24,316.93,0,34.16,21.17,2511.82
2022,184,51139.4,7.92,323.41,0,35.27,21.59,2577.8
2022,185,51105.92,0,415.65,0,34.21,21.46,2515.52
2022,186,51069.8,0,405.21,0,35.09,22.83,2513.43
2022,187,51031.08,13.59,308.9,0,35.19,22.5,2589.53
2022,188,50989.79,0.7,420.08,0,34.7,22.07,2318.55
2022,189,50945.94,18.97,315.51,0,35.33,22.04,2581.98
2022,190,50899.57,8.08,260.29,0,31.22,21.33,2536.35
2022,191,50850.71,16.91,241.97,0,31.27,22.2,2674.74
2022,192,50799.39,0,248.96,0,26.7,20.31,2381.67
2022,193,50745.64,0,331.16,0,30.11,21.15,2509.42
2022,194,50689.49,4.17,280.58,0,31.79,21.3,2532.17
2022,195,50630.99,0,339.89,0,30.99,21.74,2601.21
2022,196,50570.16,0,432.11,0,32.93,20.34,2270.98
2022,197,50507.04,0,421.83,0,32.52,20.44,2285.23
2022,198,50441.67,0,400.4,0,32.57,21.27,2447.43
2022,199,50374.09,4.87,293.36,0,32.46,21.46,2557.55
2022,200,50304.34,10.14,256.37,0,30.23,21.28,2529.37
2022,201,50232.46,4.38,275.77,0,31.75,21.97,2638.59
2022,202,50158.48,12.55,277.89,0,31.2,21.61,2579.9
2022,203,50082.45,0,399.17,0,32.02,21.58,2575.76
2022,204,50004.41,0,423.96,0,33.07,21.62,2577.78
2022,205,49924.41,0,414.06,0,33.49,22.3,2691.61
2022,206,49842.48,5.56,267.63,0,31.35,22.47,2719.27
2022,207,49758.66,0,365.82,0,32.49,23.21,2843.92
2022,208,49673.01,0,410.6,0,33.42,22.5,2723.81
2022,209,49585.55,0,407.73,0,33.51,22.65,2749.05
2022,210,49496.35,2.11,306.55,0,34.02,22.94,2797.33
2022,211,49405.43,9.03,297.33,0,32.7,22.35,2699.12
2022,212,49312.84,0,422.48,0,32.75,21.43,2551.83
2022,213,49218.62,0,383.58,0,30.51,20.99,2484.91
2022,214,49122.82,0,439.43,0,34.15,21.89,2625.15
