"Year","Date.metamorphosed","Mass.g.metamorphosed","Fate.comments","Clutch.ID","Date.stocked","Date.eggs.hatched","Stocking.density","Tank.ID","Days.to.metamorphosis"
"2019","5/30/19","4.42",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/30/19","4.48",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/31/19","4.37",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/31/19","3.66",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/31/19","5.25",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/31/19","5.32",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/31/19","3.9",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/31/19","5.68",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.26",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.45",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","3.96",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.26",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","3.18",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.17",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.32",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.72",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.85",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.72",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","3.75",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.15",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.32",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/3/19","4.65",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/27/19","4.68","NDF","gf1","2/27/19","2/16/19","50","16",NA
"2019","6/8/19","3.65",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/13/19","4.86",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/19/19","5.73",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","6/19/19","4.65",NA,"gf1","2/27/19","2/16/19","50","16",NA
"2019","5/27/19","6.42",NA,"gf2","2/27/19","2/16/19","50","17",NA
"2019","5/28/19","5.78",NA,"gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","6.39","healed by 5/30","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","6.67","healed by 5/30","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/26/19","5.81","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/26/19","5.18","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/26/19","6.29","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/26/19","5.89","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","4.44","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","5.23","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","5.53","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","5.09","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","5.05","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","4.81","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","5.43","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/28/19","6.1","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/28/19","5.05","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/30/19","4.2","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/30/19","5.36","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/31/19","4.48","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/31/19","4.43","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/1/19","5.6","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/1/19","3.73","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/21/19","4.39","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","5.49","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","3.25","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","4.93","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","4.43","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/7/19","4.27","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/10/19","3.03","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/16/19","7.03","NDF","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","2.65","NDF GILL","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","4.81","NDF GILL","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/8/19","3.5","NDF GILL","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/15/19","6.01","NDF GILL","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/29/19","4.22","NDF NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/29/19","4.28","NDF NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/30/19","3.81","NDF NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/1/19","3.35","NDF NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","3.81","NDF NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/8/19","4.56","NDF NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/5/19","3.88","NDF, JAW UNDERDEVELOPED","gf2","2/27/19","2/16/19","50","17",NA
"2019","5/27/19","4.75","NE","gf2","2/27/19","2/16/19","50","17",NA
"2019","6/18/19","6.15",NA,"gf2","2/27/19","2/16/19","50","17",NA
"2019","5/28/19","5.35",NA,"gf3","2/27/19","2/16/19","50","18",NA
"2019","5/28/19","7",NA,"gf3","2/27/19","2/16/19","50","18",NA
"2019","6/15/19","5.59","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/27/19","6.7","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/27/19","6.04","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/27/19","4.92","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/28/19","5.75","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/30/19","5.11","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/30/19","6.09","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/30/19","4.57","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/31/19","4.77","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/31/19","5.37","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/31/19","5.06","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","4.66","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","5.28","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/21/19","4.78","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/21/19","4.25","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/21/19","5.1","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/3/19","5.13","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/3/19","3.4","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/3/19","3.59","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/5/19","5","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/5/19","4.45","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/5/19","2.9","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/5/19","3.84","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/5/19","3.98","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/8/19","3.7","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/10/19","3.48","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/10/19","3.78","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/11/19","3.88","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/13/19","4.35","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/19/19","4.58","NDF","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","6.25","NDF 0.5 CM TAIL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","4.46","NDF GILL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/3/19","2.97","NDF GILL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/21/19","3.74","NDF GILL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","3.69","NDF GILL 0.5 TAIL","gf3","2/27/19","2/16/19","50","18",NA
"2019","5/31/19","4.18","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","4.07","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/1/19","3.6","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/8/19","4.54","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/10/19","3.76","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/15/19","4.72","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/15/19","5.28","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/23/19","6.31","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/23/19","4.2","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/25/19","4.41","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/29/19","6.41","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","7/9/19","7.05","NDF NE","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/19/19","4.28","NDF NE GILL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/21/19","4.9","NDF NE GILL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/29/19","5.79","NDF NE GILL","gf3","2/27/19","2/16/19","50","18",NA
"2019","6/11/19","4.52",NA,"gf3","2/27/19","2/16/19","50","18",NA
"2019","6/25/19","4.7",NA,"gf3","2/27/19","2/16/19","50","18",NA
"2019","6/25/19","5.5",NA,"gf3","2/27/19","2/16/19","50","18",NA
"2019","5/30/19","6.18","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","5/30/19","6.8","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","5/31/19","6.68","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/1/19","6.31","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/3/19","5.75","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/3/19","6.18","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/3/19","5.85","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/5/19","4.98","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/5/19","4.71","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/6/19","6.08","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","3.86","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","3.65","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","4.42","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","4.74","NDF","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/3/19","4.64","NDF GILL","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","4.96","NDF JUMPED ON FLOOR","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/3/19","5.29","NDF NE","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/6/19","3.86","NDF NE","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/6/19","4.67","NDF NE","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","2.68","NDF NE","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/13/19","3.76","NDF NE","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/13/19","4.4","NDF NE","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/3/19","4.69","NDF NE GILL","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/6/19","3.88","NDF NE GILL","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/19/19","4.8","NDF NE GILL","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/19/19","6.4","NDF NE GILL","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/17/19","4.56","NE GILL","gf1","2/27/19","2/16/19","50","19",NA
"2019","6/8/19","5.84",NA,"gf1","2/27/19","2/16/19","50","19",NA
"2019","6/4/19","--","GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/10/19","5.13","GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/20/19","6.27","GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","--","GILL ONE LEG","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/27/19","6.18","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/28/19","7.01","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","8.55","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","7.5","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","5.89","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","7.57","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/31/19","4.33","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/1/19","5.31","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/21/19","5.69","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/21/19","4.34","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/21/19","7.13","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/3/19","5.37","NDF","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","4.2","NDF GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","6.27","NDF GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","--","NDF GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","4.24","NDF NE","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","4.76","NDF NE","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","5.29","NDF NE","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","4.56","NDF NE","gf2","2/27/19","2/16/19","50","20",NA
"2019","5/30/19","5.67","NDF NE","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/3/19","3.24","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","--","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","--","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","--","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/8/19","4.5","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/8/19","5.31","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/8/19","4.54","NDF NE GILL","gf2","2/27/19","2/16/19","50","20",NA
"2019","6/4/19","--",NA,"gf2","2/27/19","2/16/19","50","20",NA
"2019","6/8/19","5.61",NA,"gf2","2/27/19","2/16/19","50","20",NA
"2019","6/21/19","6.87",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/3/19","5.9","0.5 CM TAIL","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","6.85","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","6.96","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","7.36","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","6.38","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","6.55","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","6.71","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/21/19","6.11","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/21/19","7.52","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/21/19","5.92","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/21/19","6.46","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/3/19","6.16","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/3/19","6.28","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/3/19","6.51","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/4/19","5.89","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/4/19","5.88","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/6/19","5.26","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/6/19","6.69","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/7/19","6.76","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/7/19","6.16","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/7/19","5.56","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/7/19","6.94","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/7/19","6.39","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","7.39","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","4.71","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","5.16","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","5.33","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","6.01","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","6.16","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","4.59","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","5.77","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/12/19","5.94","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/14/19","5.9","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/14/19","5.56","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/16/19","4.71","NDF","gf3","2/27/19","2/16/19","50","21",NA
"2019","6/4/19","--",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/4/19","--",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/4/19","6.63",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/4/19","4.76",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/7/19","5.67",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/8/19","5.3",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/12/19","5.26",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/12/19","4.54",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/18/19","3.3",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/18/19","4.65",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/24/19","6.74",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/24/19","6.58",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","7/3/19","6.39",NA,"gf3","2/27/19","2/16/19","50","21",NA
"2019","6/1/19","6.03","NDF","gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.7","NDF","gf1","2/27/19","2/16/19","50","22",NA
"2019","6/20/19","3.81","NDF","gf1","2/27/19","2/16/19","50","22",NA
"2019","6/4/19","4.94",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/4/19","4.24",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.3",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","4.08",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","4.84",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.72",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.38",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.32",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.37",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","3.35",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/6/19","2.35",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/10/19","2.88",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/10/19","5.21",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/18/19","2.93",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","6/18/19","4.57",NA,"gf1","2/27/19","2/16/19","50","22",NA
"2019","5/28/19","5.35",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/1/19","5.6","NDF","gf2","2/27/19","2/16/19","50","23",NA
"2019","6/8/19","5.6","NDF NE","gf2","2/27/19","2/16/19","50","23",NA
"2019","6/4/19","4.71",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/6/19","4.53",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/6/19","4.52",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/7/19","5.15",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/16/19","5.18",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/16/19","5.03",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/16/19","5.42",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/18/19","6.68",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/18/19","5.75",NA,"gf2","2/27/19","2/16/19","50","23",NA
"2019","6/7/19","4.13",NA,"gf3","2/27/19","2/16/19","50","24",NA
"2019","6/8/19","4.89",NA,"gf3","2/27/19","2/16/19","50","24",NA
"2019","6/9/19","4.87",NA,"gf3","2/27/19","2/16/19","50","24",NA
"2019","6/11/19","4.04",NA,"gf3","2/27/19","2/16/19","50","24",NA
"2019","6/1/19","5.04",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/1/19","5.23",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/21/19","4.39",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/21/19","5.44",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/21/19","3.03","NAD","gf1","2/27/19","2/16/19","50","25",NA
"2019","6/21/19","2.19","NDF","gf1","2/27/19","2/16/19","50","25",NA
"2019","6/21/19","5.91","NDF NE GILL","gf1","2/27/19","2/16/19","50","25",NA
"2019","6/4/19","4.81",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/4/19","4.22",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/4/19","4.97",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/4/19","4.83",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/6/19","4.36",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/6/19","4.52",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/6/19","5.79",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/6/19","5.15",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/6/19","4.73",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/6/19","4.86",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/7/19","4.49",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/7/19","4.17",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/7/19","4.35",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/7/19","4.59",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/8/19","4.84",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/8/19","4.75",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/9/19","4.43",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/9/19","4.55",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/9/19","5.13",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/10/19","4.46",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/11/19","4.49",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/11/19","5.36",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/11/19","4.26",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/11/19","4.94",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/15/19","5.69",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/15/19","5.2",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/15/19","5.83",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/15/19","5.79",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/15/19","6.34",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/16/19","6.06",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/16/19","6.3",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/16/19","6.1",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/17/19","5.15",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/17/19","5.05",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/17/19","5.29",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/19/19","4.68",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/21/19","6.95",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/23/19","2.34",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/23/19","6.24",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/24/19","5.27",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/27/19","2.37",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/27/19","2.18",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","6/24/19","3.13",NA,"gf1","2/27/19","2/16/19","50","25",NA
"2019","5/29/19","4.71",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/20/19","3.77","GILL","gf2","2/27/19","2/16/19","50","26",NA
"2019","6/14/19","3.9","NDF","gf2","2/27/19","2/16/19","50","26",NA
"2019","6/6/19","4.12",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/6/19","4.81",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/6/19","4.26",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/6/19","4.45",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/6/19","4.32",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/6/19","3.72",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/7/19","3.73",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/7/19","4.86",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/9/19","3.4",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/9/19","4.87",NA,"gf2","2/27/19","2/16/19","50","26",NA
"2019","6/9/19","3.64",NA,"gf2","2/27/19","2/16/19","50","26",NA
