Species,AnimalID#,Clutch.ID,Date.eggs.hatched,Tank.ID,Stocking.density,Year,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments,date.alpha.tag.was.inserted
Rcap-,2110,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.54,2500,,not applicable
Rcap-,2111,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.66,2500,,not applicable
Rcap-,2112,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.35,2500,,not applicable
Rcap-,2113,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.96,2500,,not applicable
Rcap-,2114,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,4.47,2500,,not applicable
Rcap-,2115,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.61,2500,,not applicable
Rcap-,2116,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,2.63,2500,,not applicable
Rcap-,2117,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.58,2500,,not applicable
Rcap-,2118,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,2.86,2500,,not applicable
Rcap-,2119,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,4.25,2500,,not applicable
Rcap-,2120,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.62,2500,,not applicable
Rcap-,2121,NA,2/25/13,3,100,2013,3/7/13,6/16/13,101,3.34,2500,,not applicable
Rcap-,2122,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,3.99,2500,,not applicable
Rcap-,2123,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,3.16,2500,,not applicable
Rcap-,2124,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,3.43,2500,,not applicable
Rcap-,2125,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,3.48,2500,,not applicable
Rcap-,2126,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,3.7,2500,,not applicable
Rcap-,2127,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,3.07,2500,,not applicable
Rcap-,2128,NA,2/25/13,4,100,2013,3/7/13,6/16/13,101,4.64,2500,,not applicable
Rcap-,2129,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,4.11,2500,,not applicable
Rcap-,2130,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,4.25,2500,,not applicable
Rcap-,2131,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,4,2500,,not applicable
Rcap-,2132,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,4.36,2500,,not applicable
Rcap-,2133,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,3.98,2500,,not applicable
Rcap-,2134,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2135,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,3.42,2500,,not applicable
Rcap-,2136,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,4.37,2500,,not applicable
Rcap-,2137,NA,2/25/13,5,100,2013,3/7/13,6/16/13,101,3.38,2500,,not applicable
Rcap-,2138,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,3.96,2500,,not applicable
Rcap-,2139,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,3.95,2500,,not applicable
Rcap-,2140,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,4.77,2500,,not applicable
Rcap-,2141,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,4.16,2500,,not applicable
Rcap-,2142,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,4.68,2500,,not applicable
Rcap-,2143,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,4.6,2500,,not applicable
Rcap-,2144,NA,2/25/13,6,100,2013,3/7/13,6/16/13,101,3.14,2500,,not applicable
Rcap-,2145,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,5.1,2500,,not applicable
Rcap-,2146,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.62,2500,,not applicable
Rcap-,2147,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.31,2500,,not applicable
Rcap-,2148,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2149,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.81,2500,,not applicable
Rcap-,2150,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2151,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.81,2500,,not applicable
Rcap-,2152,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.35,2500,,not applicable
Rcap-,2153,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.72,2500,,not applicable
Rcap-,2154,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.91,2500,,not applicable
Rcap-,2155,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,4.49,2500,,not applicable
Rcap-,2156,NA,2/25/13,7,100,2013,3/7/13,6/16/13,101,3.94,2500,,not applicable
Rcap-,2157,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.35,2500,,not applicable
Rcap-,2158,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.73,2500,,not applicable
Rcap-,2159,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.34,2500,,not applicable
Rcap-,2160,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.26,2500,,not applicable
Rcap-,2161,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.87,2500,,not applicable
Rcap-,2162,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.56,2500,,not applicable
Rcap-,2163,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.25,2500,,not applicable
Rcap-,2164,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.2,2500,,not applicable
Rcap-,2165,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.79,2500,,not applicable
Rcap-,2166,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.22,2500,,not applicable
Rcap-,2167,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.48,2500,,not applicable
Rcap-,2168,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.35,2500,,not applicable
Rcap-,2169,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,3.55,2500,,not applicable
Rcap-,2170,NA,2/25/13,8,100,2013,3/7/13,6/16/13,101,4.44,2500,found dead on 6/18/2013,not applicable
Rcap-,2171,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.84,2500,,not applicable
Rcap-,2172,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.06,2500,,not applicable
Rcap-,2173,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.66,2500,,not applicable
Rcap-,2174,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.89,2500,,not applicable
Rcap-,2175,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.03,2500,,not applicable
Rcap-,2176,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.23,2500,,not applicable
Rcap-,2177,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.43,2500,,not applicable
Rcap-,2178,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.96,2500,,not applicable
Rcap-,2179,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.3,2500,,not applicable
Rcap-,2180,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.46,2500,,not applicable
Rcap-,2181,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.67,2500,,not applicable
Rcap-,2182,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.61,2500,,not applicable
Rcap-,2183,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,5.28,2500,,not applicable
Rcap-,2184,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,4.02,2500,,not applicable
Rcap-,2185,NA,2/25/13,9,100,2013,3/7/13,6/16/13,101,3.99,2500,,not applicable
Rcap-,2186,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.33,2500,,not applicable
Rcap-,2187,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.59,2500,,not applicable
Rcap-,2188,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.35,2500,,not applicable
Rcap-,2189,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.36,2500,,not applicable
Rcap-,2190,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.07,2500,,not applicable
Rcap-,2191,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.19,2500,,not applicable
Rcap-,2192,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.5,2500,,not applicable
Rcap-,2193,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.3,2500,,not applicable
Rcap-,2194,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.57,2500,,not applicable
Rcap-,2195,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.23,2500,,not applicable
Rcap-,2196,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.23,2500,,not applicable
Rcap-,2197,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.39,2500,,not applicable
Rcap-,2198,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.89,2500,,not applicable
Rcap-,2199,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.48,2500,,not applicable
Rcap-,2200,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,4.67,2500,,not applicable
Rcap-,2201,NA,2/25/13,10,100,2013,3/7/13,6/16/13,101,3.82,2500,,not applicable
Rcap-,2202,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.3,2500,,not applicable
Rcap-,2203,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,4.04,2500,,not applicable
Rcap-,2204,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.6,2500,,not applicable
Rcap-,2205,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.64,2500,,not applicable
Rcap-,2206,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,4.09,2500,,not applicable
Rcap-,2207,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.9,2500,,not applicable
Rcap-,2208,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.85,2500,,not applicable
Rcap-,2209,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,3.77,2500,,not applicable
Rcap-,2210,NA,2/25/13,11,145,2013,3/7/13,6/16/13,101,4.04,2500,,not applicable
Rcap-,1883,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,4.36,2500,,not applicable
Rcap-,1884,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,4.36,2500,,not applicable
Rcap-,1885,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.12,2500,,not applicable
Rcap-,1886,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.5,2500,,not applicable
Rcap-,1887,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,4.03,2500,,not applicable
Rcap-,1888,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.31,2500,,not applicable
Rcap-,1889,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.35,2500,,not applicable
Rcap-,1890,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.17,2500,,not applicable
Rcap-,1891,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.48,2500,,not applicable
Rcap-,1892,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.97,2500,,not applicable
Rcap-,1893,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,4.47,2500,,not applicable
Rcap-,1894,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,2.87,2500,,not applicable
Rcap-,1895,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,4.57,2500,,not applicable
Rcap-,1896,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.93,2500,,not applicable
Rcap-,1897,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,4.91,2500,,not applicable
Rcap-,1898,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.07,2500,,not applicable
Rcap-,1899,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.9,2500,,not applicable
Rcap-,1900,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,2.94,2500,,not applicable
Rcap-,1901,NA,2/25/13,1,100,2013,3/7/13,6/14/13,99,3.42,2500,,not applicable
Rcap-,1902,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.41,2500,,not applicable
Rcap-,1903,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.59,2500,,not applicable
Rcap-,1904,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.2,2500,,not applicable
Rcap-,1905,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.16,2500,,not applicable
Rcap-,1906,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.36,2500,,not applicable
Rcap-,1907,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.02,2500,,not applicable
Rcap-,1908,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.29,2500,,not applicable
Rcap-,1909,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,1910,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.65,2500,,not applicable
Rcap-,1911,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,1912,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.47,2500,,not applicable
Rcap-,1913,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,1914,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.44,2500,,not applicable
Rcap-,1915,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.34,2500,,not applicable
Rcap-,1916,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.57,2500,,not applicable
Rcap-,1917,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.14,2500,,not applicable
Rcap-,1918,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.16,2500,,not applicable
Rcap-,1919,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.64,2500,,not applicable
Rcap-,1920,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.6,2500,,not applicable
Rcap-,1921,NA,2/25/13,2,100,2013,3/7/13,6/14/13,99,3.36,2500,,not applicable
Rcap-,1922,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.75,2500,,not applicable
Rcap-,1923,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,4.4,2500,,not applicable
Rcap-,1924,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.78,2500,,not applicable
Rcap-,1925,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.99,2500,,not applicable
Rcap-,1926,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,4.66,2500,,not applicable
Rcap-,1927,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.84,2500,,not applicable
Rcap-,1928,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,1929,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.89,2500,,not applicable
Rcap-,1930,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,1931,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,4.11,2500,,not applicable
Rcap-,1932,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.39,2500,,not applicable
Rcap-,1933,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.94,2500,,not applicable
Rcap-,1934,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.92,2500,,not applicable
Rcap-,1935,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,4.74,2500,,not applicable
Rcap-,1936,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.5,2500,,not applicable
Rcap-,1937,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,2.92,2500,,not applicable
Rcap-,1938,NA,2/25/13,3,100,2013,3/7/13,6/14/13,99,3.21,2500,,not applicable
Rcap-,1939,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.29,2500,,not applicable
Rcap-,1940,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.76,2500,,not applicable
Rcap-,1941,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.38,2500,,not applicable
Rcap-,1942,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.36,2500,,not applicable
Rcap-,1943,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.42,2500,,not applicable
Rcap-,1944,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.88,2500,,not applicable
Rcap-,1945,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.02,2500,,not applicable
Rcap-,1946,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.66,2500,,not applicable
Rcap-,1947,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.14,2500,,not applicable
Rcap-,1948,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.53,2500,,not applicable
Rcap-,1949,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,1950,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,1951,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.69,2500,,not applicable
Rcap-,1952,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.14,2500,,not applicable
Rcap-,1953,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.67,2500,,not applicable
Rcap-,1954,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.56,2500,,not applicable
Rcap-,1955,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.49,2500,,not applicable
Rcap-,1956,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,3.3,2500,,not applicable
Rcap-,1957,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,4.31,2500,,not applicable
Rcap-,1958,NA,2/25/13,4,100,2013,3/7/13,6/14/13,99,2.92,2500,,not applicable
Rcap-,1959,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,3.86,2500,,not applicable
Rcap-,1960,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,4.01,2500,,not applicable
Rcap-,1961,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,4.78,2500,,not applicable
Rcap-,1962,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,1963,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,4.23,2500,,not applicable
Rcap-,1964,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,3.78,2500,,not applicable
Rcap-,1965,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,3.68,2500,,not applicable
Rcap-,1966,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,3.1,2500,,not applicable
Rcap-,1967,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,5.08,2500,,not applicable
Rcap-,1968,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,3.5,2500,,not applicable
Rcap-,1969,NA,2/25/13,5,100,2013,3/7/13,6/14/13,99,3.81,2500,,not applicable
Rcap-,1970,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.41,2500,,not applicable
Rcap-,1971,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,4.19,2500,,not applicable
Rcap-,1972,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,4.12,2500,,not applicable
Rcap-,1973,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,2.8,2500,,not applicable
Rcap-,1974,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.29,2500,,not applicable
Rcap-,1975,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.34,2500,,not applicable
Rcap-,1976,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.45,2500,,not applicable
Rcap-,1977,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,4.1,2500,,not applicable
Rcap-,1978,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,2.91,2500,,not applicable
Rcap-,1979,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,4.84,2500,,not applicable
Rcap-,1980,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,4.9,2500,,not applicable
Rcap-,1981,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.34,2500,,not applicable
Rcap-,1982,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,2.69,2500,,not applicable
Rcap-,1983,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.34,2500,,not applicable
Rcap-,1984,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.61,2500,,not applicable
Rcap-,1985,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,1986,NA,2/25/13,6,100,2013,3/7/13,6/14/13,99,4.49,2500,,not applicable
Rcap-,1987,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.2,2500,,not applicable
Rcap-,1988,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.79,2500,,not applicable
Rcap-,1989,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.04,2500,,not applicable
Rcap-,1990,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.68,2500,,not applicable
Rcap-,1991,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,1992,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.96,2500,,not applicable
Rcap-,1993,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.55,2500,,not applicable
Rcap-,1994,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.46,2500,,not applicable
Rcap-,1995,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5,2500,,not applicable
Rcap-,1996,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.32,2500,,not applicable
Rcap-,1997,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.9,2500,,not applicable
Rcap-,1998,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.67,2500,,not applicable
Rcap-,1999,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2000,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.04,2500,,not applicable
Rcap-,2001,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.99,2500,,not applicable
Rcap-,2002,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.09,2500,,not applicable
Rcap-,2003,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4,2500,,not applicable
Rcap-,2004,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.35,2500,,not applicable
Rcap-,2005,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.56,2500,,not applicable
Rcap-,2006,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.92,2500,,not applicable
Rcap-,2007,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,5.32,2500,,not applicable
Rcap-,2008,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.8,2500,,not applicable
Rcap-,2009,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.79,2500,,not applicable
Rcap-,2010,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.8,2500,,not applicable
Rcap-,2011,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,3.54,2500,,not applicable
Rcap-,2012,NA,2/25/13,7,100,2013,3/7/13,6/14/13,99,4.98,2500,,not applicable
Rcap-,2013,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.08,2500,,not applicable
Rcap-,2014,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2015,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.66,2500,,not applicable
Rcap-,2016,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,2017,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,2018,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.44,2500,,not applicable
Rcap-,2019,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.61,2500,,not applicable
Rcap-,2020,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.36,2500,,not applicable
Rcap-,2021,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.28,2500,,not applicable
Rcap-,2022,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.03,2500,,not applicable
Rcap-,2023,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.17,2500,,not applicable
Rcap-,2024,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2025,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.03,2500,,not applicable
Rcap-,2026,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2027,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.04,2500,,not applicable
Rcap-,2028,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.52,2500,,not applicable
Rcap-,2029,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.37,2500,,not applicable
Rcap-,2030,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,2031,NA,2/25/13,8,100,2013,3/7/13,6/14/13,99,3.97,2500,,not applicable
Rcap-,2032,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.85,2500,,not applicable
Rcap-,2033,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.54,2500,,not applicable
Rcap-,2034,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.77,2500,,not applicable
Rcap-,2035,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.23,2500,,not applicable
Rcap-,2036,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,2037,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4,2500,,not applicable
Rcap-,2038,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.75,2500,,not applicable
Rcap-,2039,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.67,2500,,not applicable
Rcap-,2040,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.58,2500,,not applicable
Rcap-,2041,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.77,2500,,not applicable
Rcap-,2042,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.77,2500,,not applicable
Rcap-,2043,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,5.28,2500,,not applicable
Rcap-,2044,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.52,2500,,not applicable
Rcap-,2045,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.77,2500,,not applicable
Rcap-,2046,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.05,2500,,not applicable
Rcap-,2047,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.63,2500,,not applicable
